id,tipo,text_start,text_end,text
19074911,Claim,1556,1720,"Abatacept demonstrated acceptable safety and tolerability and clinically meaningful efficacy over 6 months in patients with inadequate response to anti-TNF therapy."
19074911,Claim,1721,1869,"Results were comparable with or without a washout, supporting direct switching from anti-TNF therapy to abatacept as an option in clinical practice."
19074911,Premise,1028,1555,"At 6 months, in washout versus direct-switch patients, similar clinically meaningful improvements were seen in DAS28 (CRP) (> or =1.2 unit improvement, 59.5% vs 53.6%, respectively; low disease activity state, 22.5% vs 22.3%; DAS28-defined remission, 12.0% vs 13.7%), physical function (health assessment questionnaire disability index > or =0.22 improvement; 46.3% vs 47.1%) and health-related quality of life (mean change in short-form 36 scores: physical component summary, 5.5 vs 6.1; mental component summary, 4.8 vs 5.4)."
19074911,Premise,777,987,"At 6 months, adverse events (AE; 78.0% vs 79.2%), serious AE (11.1% vs 9.9%) and discontinuations due to AE (3.8% vs 4.0%) and serious AE (2.0% vs 1.3%) were comparable in washout versus direct-switch patients."
19074911,Premise,988,1027,"There were no opportunistic infections."
19194996,Claim,1299,1399,"EW was associated with a higher level of satisfaction with emotional support compared with controls."
19194996,MajorClaim,1504,1644,"it seems feasible to suggest that EW may be a cost effective accessible treatment that could be incorporated into the ongoing care of women."
19194996,Premise,1207,1298,"Most participants found writing valuable and did not report any long-term negative effects."
19194996,Premise,1113,1206,"There were no significant effects of the intervention on mood, QOL or healthcare utilisation."
19194996,Premise,699,888,"There was a significant effect of group on women's perceptions of social support with those in the intervention group being more satisfied with the emotional support they received (p<0.05)."
19194996,Premise,889,1112,"Satisfaction with emotional support was negatively correlated with depression/dejection (p<0.05) and anger/hostility (p<0.05) and positively correlated with social and family well-being (p<0.001) 6 months post intervention."
19199105,Claim,1467,1696,"The study results suggest that K-tape could replace the bandage in DLT, and it could be an alternative choice for the breast-cancer-related lymphedema patient with poor short-stretch bandage compliance after 1-month intervention."
19199105,Premise,1294,1466,"The acceptance of K-tape was better than the bandage, and benefits included longer wearing time, less difficulty in usage, and increased comfort and convenience (P < 0.05)."
19199105,Premise,945,1063,"There was no significant difference between groups in all outcome variables (P > 0.05) through the whole study period."
19199105,Premise,1064,1197,"Excess limb size (circumference and water displacement) and excess water composition were reduced significantly in the bandage group;"
19199105,Premise,1198,1293,"excess circumference and excess water composition were reduced significantly in the tape group."
19199105,MajorClaim,1860,1926,"More efficient treatment protocol is needed for clinical practice."
19199105,Claim,1784,1859,"these two treatment protocols are inefficient and cost time in application."
19273701,Claim,1746,1858,"Cetuximab offers important HRQL and survival benefits for pretreated patients with advanced, wild-type KRAS CRC."
19273701,Premise,922,1086,"PF change scores were -3.9 for cetuximab and -8.6 for BSC (P = .046) at 8 weeks and were -5.9 and -12.5 for cetuximab and BSC, respectively, (P = .027) at 16 weeks."
19273701,Premise,1087,1229,"GHS change scores were -0.5 and -7.1 (P = .008) at 8 weeks and were -3.6 and -15.2 (P = .008) at 16 weeks for cetuximab and BSC, respectively."
19273701,Premise,1230,1419,"In patients who had tumors with wild-type KRAS status, cetuximab resulted in less PF deterioration at 8 weeks (-0.7 v -7.2; P = .11) and 16 weeks (-3.4 v -13.8; P = .008) compared with BSC."
19273701,Premise,1420,1587,"Patients with wild-type status who received cetuximab experienced improved GHS at 8 weeks, whereas patients who received BSC alone deteriorated (3.2 v -7.7; P = .002)."
19273701,Premise,1650,1745,"No significant differences were noted between study arms for patients with mutated KRAS tumors."
19273701,Premise,1588,1649,"Cetuximab preserved GHS at 16 weeks (-0.2 v -18.1; P < .001)."
19286422,Premise,1175,1452,"At 4 years, 64 (18%) of 353 patients on combined therapy and 39 (12%) of 337 on endocrine-alone therapy had moderate to severe urinary bother (p=0.005), and 16 (4%) of 355 on combined therapy and five (2%) of 338 on endocrine treatment alone had pain while urinating (p=0.024)."
19286422,Premise,1453,1590,"37 (11%) of 350 in the combined group and 23 (7%) of 35 in the endocrine-only group had overall bother from all bowel symptoms (p=0.022)."
19286422,Premise,1591,1725,"281 (85%) of 332 in the combined-treatment group and 227 (72%) of 313 in the endocrine-only group had erectile dysfunction (p=0.0002)."
19286422,Premise,1726,1874,"Quality of life at 4 years was similar, with the exception of decreased social function in patients receiving endocrine treatment plus radiotherapy."
19286422,Claim,1875,2007,"Although addition of radiotherapy to endocrine treatment significantly increased some treatment-related symptoms, none were serious."
19286422,Claim,2070,2213,"the increase of symptoms seems acceptable and has little extra effect on quality of life after 4 years compared with endocrine treatment alone."
19289630,Premise,646,852,"Neither gefitinib 250 nor 500 mg/day improved overall survival compared with methotrexate (hazard ratio [HR], 1.22; 95% CI, 0.95 to 1.57; P = .12; and HR, 1.12; 95% CI, 0.87 to 1.43; P = .39, respectively)."
19289630,Premise,853,1156,"In the gefitinib 250 mg/day, 500 mg/day, and methotrexate groups, respectively, median overall survival was 5.6, 6.0, and 6.7 months; ORRs (Response Evaluation Criteria in Solid Tumors) were 2.7%, 7.6% and 3.9%, with no statistically significant difference between either gefitinib arm and methotrexate."
19289630,Premise,1157,1200,"No unexpected adverse events were observed,"
19289630,Premise,1335,1524,"QOL improvement rates (Functional Assessment of Cancer Therapy-Head &amp; Neck total score) were 13.4%, 18.0%, and 6.0% for gefitinib 250 mg/day, 500 mg/day, and methotrexate, respectively."
19289630,Claim,1525,1705,"In patients with recurrent or metastatic SCCHN, while responses with gefitinib were seen, neither gefitinib 250 nor 500 mg/day improved overall survival compared with methotrexate."
19289630,Claim,1706,1857,"With the exception of tumor hemorrhage-type events with gefitinib, the adverse event profiles were generally consistent with those previously observed."
19289630,Premise,1201,1334,"except for tumor hemorrhage-type events with gefitinib (8.9%, gefitinib 250 mg/day; 11.4%, gefitinib 500 mg/day; 1.9%, methotrexate)."
19330830,Premise,915,1136,"For the chemotherapy group, the mean Quality Adjusted Life Months over 24 months (QALM-24) was 9.6 (95% CI: 8.7, 11.2) months compared with the mean QALM-24 of 8.6 (95% CI: 7.6, 10.5) months for the no chemotherapy group."
19330830,Premise,1137,1315,"For the chemoradiation group, the mean QALM-24 was 7.1 (95% CI: 6.0, 9.0) months compared with the mean QALM-24 of 8.1 (95% CI: 7.0, 10.0) months for the no chemoradiation group."
19330830,Claim,1476,1622,"Chemotherapy provided on average an additional 1.0 quality-adjusted life months within a restricted 2-year time period from the time of resection."
19330830,Claim,1316,1475,"The previously reported survival advantage supporting the use of adjuvant chemotherapy is maintained when adjusted using quality adjusted survival methodology."
19333052,Premise,846,1090,"Compared with RELP, patients receiving UM had significantly shorter duration of operation and hospital stay, shorter time periods to walk, return to daily activities, or sit without pain and to return to work or school, and fewer complications."
19333052,Premise,1091,1244,"Time to final healing was significantly shorter and quality of life scores on the CWIS were higher in patients receiving RELP than in those receiving UM."
19333052,Premise,1245,1310,"Patients with UM had lower levels of pain one week after surgery."
19333052,Claim,1311,1515,"The unroofing and marsupialization procedure provides more clinical benefits in the treatment of pilonidal disease than rhomboid excision and Limberg flap and should be considered the procedure of choice."
19333052,Claim,1516,1649,"However, it may be associated with more inconvenience in wound care and longer healing time than rhomboid excision and Lindberg flap."
19347979,Premise,933,1035,"Patients carrying a GCLC 77 genotype had a worse overall survival (hazard ratio (HR) = 1.5, p = 0.05)."
19347979,Premise,1036,1360,"Patients carrying the GPX1-CC genotype had a clinically significant decline in the UNISCALE (odds ratio (OR): 7.5; p = 0.04), total Functional Assessment of Cancer Therapy-Lung score (OR: 11.0; p = 0.04), physical (OR: 7.1; p = 0.03), functional (OR: 5.2; p = 0.04), and emotional well-being constructs (OR: 23.8; p = 0.01)."
19347979,Claim,1361,1515,"Genotypes of glutathione-related enzymes, especially GCLC, may be used as host factors in predicting patients' survival after platinum-based chemotherapy."
19347979,Claim,1516,1576,"GPX1 may be an inherited factor in predicting patients' QOL."
19347979,Claim,1577,1737,"Further investigation to define and measure the effects of these genes in chemotherapeutic regimens, drug toxicities, disease progression, and QOL are critical."
